Longitude	Latitude	Elevation	Elevation	HCP1	PRP1	HCP2	PRP2	VpH	VEC_s	VEC_d	TWI
-75.745882	45.111355	59.77	59.77	19.70	13.04	17.40	18.62	6.95	14.08	16.01	8.84
-75.745842	45.111327	59.74	59.74	19.86	13.32	17.40	18.62	6.95	14.16	16.41	8.88
-75.745803	45.111297	59.68	59.68	19.86	13.32	17.76	18.88	6.95	14.25	16.89	8.94
-75.745765	45.111265	59.63	59.63	20.12	13.14	18.90	19.14	6.94	14.28	17.33	8.99
-75.745728	45.111235	59.59	59.59	21.04	13.14	19.98	19.88	6.92	14.32	17.69	9.05
-75.745692	45.111207	59.54	59.54	21.76	13.64	20.56	20.46	6.90	14.45	18.10	9.13
-75.745653	45.111175	59.38	59.38	22.42	13.66	21.42	20.90	6.87	15.25	19.24	9.35
-75.745615	45.111145	59.31	59.31	23.34	14.76	21.90	21.84	6.85	15.89	20.08	9.45
-75.745578	45.111115	59.26	59.26	23.78	14.96	22.62	22.24	6.86	16.87	21.25	9.55
-75.745538	45.111087	59.19	59.19	25.38	16.70	23.36	23.58	6.87	18.16	22.82	9.65
-75.745503	45.111057	59.10	59.10	26.66	17.90	24.42	25.76	6.87	19.87	24.79	9.78
-75.745465	45.111025	59.01	59.01	27.88	18.62	25.66	26.64	6.87	21.96	27.11	9.94
-75.745425	45.110993	58.92	58.92	29.24	19.84	26.60	27.92	6.87	24.25	29.71	10.10
-75.745385	45.110962	58.78	58.78	30.60	21.98	27.78	29.84	6.85	27.78	33.38	10.38
-75.745343	45.110932	58.71	58.71	30.78	23.40	28.08	30.90	6.84	29.97	35.36	10.53
-75.745303	45.110898	58.66	58.66	32.32	23.80	28.44	31.10	6.84	31.96	36.93	10.66
-75.745265	45.110867	58.61	58.61	33.78	25.78	29.26	32.92	6.84	33.64	38.13	10.76
-75.745227	45.110832	58.56	58.56	35.20	27.44	30.28	34.68	6.83	34.87	38.88	10.84
-75.745192	45.110802	58.52	58.52	35.98	27.92	31.20	35.32	6.81	35.70	39.15	10.93
-75.745155	45.110770	58.46	58.46	35.98	27.92	31.42	35.32	6.76	36.54	39.40	11.12
-75.745115	45.110740	58.45	58.45	35.88	27.66	31.44	35.14	6.72	36.68	39.04	11.26
-75.745078	45.110707	58.45	58.45	35.06	26.80	31.48	34.50	6.67	36.70	38.56	11.31
-75.745043	45.110678	58.47	58.47	34.56	25.70	31.44	33.60	6.62	36.62	38.09	11.44
-75.745005	45.110647	58.47	58.47	34.32	25.58	30.84	33.20	6.57	36.62	37.67	11.81
-75.744967	45.110618	58.47	58.47	34.06	25.34	30.84	33.20	6.55	36.50	37.32	12.01
-75.744932	45.110588	58.48	58.48	33.80	25.18	30.14	32.56	6.55	36.43	37.08	12.07
-75.744892	45.110558	58.45	58.45	34.04	25.02	30.14	32.56	6.54	36.77	37.51	11.95
-75.744855	45.110530	58.43	58.43	33.80	24.90	30.14	32.48	6.52	36.59	37.37	11.85
-75.744818	45.110502	58.41	58.41	33.74	24.84	30.22	32.34	6.48	36.35	37.25	11.88
-75.744778	45.110472	58.41	58.41	33.26	24.38	30.50	31.98	6.45	35.94	37.13	11.92
-75.744743	45.110440	58.42	58.42	33.26	23.90	30.50	31.84	6.41	35.38	36.94	11.69
-75.744703	45.110410	58.44	58.44	33.26	23.90	30.54	31.84	6.39	34.72	36.73	11.56
-75.744665	45.110378	58.48	58.48	33.40	23.80	30.62	31.90	6.38	33.93	36.47	11.59
-75.744630	45.110352	58.50	58.50	33.76	23.50	30.80	31.94	6.37	33.12	36.21	11.70
-75.744590	45.110322	58.53	58.53	33.76	23.36	30.80	31.94	6.37	32.30	35.99	11.80
-75.744553	45.110288	58.50	58.50	33.26	23.24	30.76	31.34	6.36	31.73	36.00	11.81
-75.744517	45.110260	58.50	58.50	33.12	22.72	30.42	30.98	6.37	31.02	35.57	11.87
-75.744480	45.110232	58.49	58.49	32.22	21.62	30.36	30.10	6.37	30.48	35.23	11.98
-75.744442	45.110205	58.48	58.48	32.22	21.62	30.22	30.10	6.38	30.09	35.01	12.14
-75.744407	45.110175	58.49	58.49	32.28	21.98	30.10	30.22	6.38	29.78	34.76	12.18
-75.744367	45.110145	58.51	58.51	32.28	21.98	30.22	30.22	6.38	29.50	34.45	12.15
-75.744325	45.110113	58.53	58.53	31.68	21.24	30.10	29.64	6.37	29.18	34.16	12.19
-75.744288	45.110083	58.54	58.54	31.68	21.24	29.92	29.64	6.36	28.80	34.00	12.27
-75.744252	45.110052	58.53	58.53	32.16	21.80	29.92	30.04	6.35	28.41	33.76	12.32
-75.744217	45.110020	58.50	58.50	32.28	22.32	30.18	30.32	6.35	27.95	33.42	12.40
-75.744178	45.109990	58.50	58.50	32.94	23.34	30.66	31.52	6.35	27.56	33.30	12.30
-75.744142	45.109960	58.54	58.54	32.94	23.34	30.72	31.52	6.34	27.11	33.12	12.34
-75.744102	45.109930	58.57	58.57	32.82	21.78	30.72	30.60	6.33	26.66	32.78	12.50
-75.744062	45.109900	58.60	58.60	31.36	20.58	30.38	29.60	6.32	26.32	32.48	12.88
-75.744023	45.109868	58.58	58.58	31.34	20.06	30.28	29.12	6.30	26.18	32.29	12.69
-75.743982	45.109837	58.55	58.55	31.10	19.82	29.80	29.02	6.29	26.44	32.24	12.63
-75.743943	45.109807	58.54	58.54	30.50	19.94	29.28	28.76	6.28	26.64	32.28	12.55
-75.743908	45.109777	58.55	58.55	30.50	19.94	29.16	28.76	6.27	26.93	32.41	12.35
-75.743868	45.109747	58.55	58.55	30.68	20.80	29.12	29.32	6.28	27.29	32.73	12.28
-75.743830	45.109718	58.54	58.54	32.30	22.68	29.12	30.92	6.30	27.67	33.04	12.18
-75.743798	45.109692	58.51	58.51	32.30	22.68	29.12	30.92	6.31	28.03	33.29	12.17
-75.743768	45.109663	58.50	58.50	32.06	22.26	29.08	30.52	6.33	28.30	33.36	12.19
-75.743737	45.109640	58.51	58.51	31.56	21.66	29.08	30.18	6.36	28.53	33.35	12.06
-75.743710	45.109617	58.49	58.49	31.56	21.66	29.08	30.18	6.39	28.62	33.29	11.75
-75.743685	45.109598	58.49	58.49	32.42	22.30	29.40	31.16	6.39	28.62	33.29	11.75
-75.743663	45.109582	58.50	58.50	33.80	24.68	29.46	32.76	6.42	28.67	33.12	11.59
-75.743638	45.109563	58.55	58.55	33.80	24.68	29.46	32.76	6.46	28.70	32.84	11.63
-75.743617	45.109545	58.55	58.55	31.68	24.34	29.06	31.58	6.46	28.70	32.84	11.63
-75.743592	45.109528	58.60	58.60	31.52	21.48	27.80	30.64	6.50	28.83	33.06	12.34
-75.743567	45.109513	58.58	58.58	30.74	21.48	28.50	29.46	6.52	29.19	33.49	11.99
-75.743542	45.109503	58.57	58.57	30.74	21.84	27.66	29.46	6.55	28.95	33.31	11.71
-75.743512	45.109497	58.53	58.53	31.54	23.28	27.94	30.30	6.58	28.80	33.27	11.57
-75.743480	45.109503	58.51	58.51	32.22	23.30	27.94	30.84	6.59	28.67	33.24	11.54
-75.743453	45.109515	58.51	58.51	32.22	23.30	27.94	31.16	6.59	28.67	33.24	11.54
-75.743435	45.109532	58.53	58.53	31.58	23.30	28.56	31.16	6.57	28.26	33.01	11.50
-75.743440	45.109553	58.57	58.57	30.90	20.98	28.62	29.96	6.55	27.96	32.88	11.52
-75.743458	45.109577	58.63	58.63	30.90	20.60	28.96	29.96	6.53	27.90	32.80	11.81
-75.743490	45.109598	58.65	58.65	31.00	20.60	29.46	30.20	6.51	27.72	32.81	12.08
-75.743527	45.109615	58.67	58.67	31.72	21.48	29.68	30.54	6.49	27.82	32.78	12.53
-75.743563	45.109635	58.66	58.66	31.80	21.48	29.86	30.64	6.46	27.78	32.83	12.11
-75.743593	45.109662	58.62	58.62	31.80	20.90	29.98	30.64	6.43	27.68	32.89	12.19
-75.743627	45.109688	58.60	58.60	31.80	20.90	30.00	30.54	6.40	27.65	33.02	12.45
-75.743658	45.109712	58.58	58.58	31.52	20.80	30.00	30.04	6.37	27.53	33.04	12.90
-75.743692	45.109738	58.58	58.58	31.52	20.80	29.88	30.04	6.34	27.37	32.94	12.74
-75.743723	45.109765	58.60	58.60	30.82	19.86	29.74	29.46	6.32	27.15	32.73	12.69
-75.743757	45.109795	58.61	58.61	30.30	19.36	29.68	28.54	6.31	26.98	32.58	12.75
-75.743792	45.109822	58.62	58.62	30.28	19.36	29.68	28.54	6.29	26.77	32.32	13.31
-75.743828	45.109852	58.61	58.61	30.30	19.40	29.88	28.68	6.28	26.54	32.07	13.27
-75.743867	45.109883	58.60	58.60	30.46	19.48	29.88	28.68	6.28	26.36	31.93	13.55
-75.743902	45.109913	58.61	58.61	30.46	19.40	29.90	28.48	6.28	26.23	31.91	13.10
-75.743937	45.109943	58.62	58.62	30.52	19.48	29.98	28.48	6.28	26.30	32.10	13.20
-75.743972	45.109973	58.62	58.62	30.70	19.84	29.98	28.72	6.29	26.67	32.51	13.38
-75.744010	45.110003	58.62	58.62	30.80	20.00	29.98	28.96	6.30	26.92	32.83	13.44
-75.744050	45.110035	58.61	58.61	30.80	20.32	29.84	28.96	6.31	27.23	33.14	12.91
-75.744085	45.110063	58.59	58.59	30.74	20.34	29.84	29.04	6.33	27.51	33.37	12.92
-75.744123	45.110095	58.58	58.58	30.62	20.32	29.22	28.96	6.35	27.78	33.57	13.01
-75.744163	45.110127	58.60	58.60	30.46	20.16	28.92	28.86	6.37	28.00	33.74	12.84
-75.744200	45.110153	58.61	58.61	30.10	20.16	28.76	28.30	6.40	28.18	33.88	12.89
-75.744238	45.110183	58.61	58.61	30.10	19.96	28.76	28.30	6.42	28.32	33.98	12.84
-75.744283	45.110213	58.60	58.60	30.10	19.96	28.76	28.30	6.44	28.36	34.05	12.78
-75.744320	45.110248	58.61	58.61	30.32	19.82	28.72	28.46	6.45	28.26	34.10	13.14
-75.744360	45.110282	58.61	58.61	30.32	19.82	28.72	28.46	6.44	28.40	34.19	12.93
-75.744398	45.110312	58.62	58.62	31.06	20.64	29.24	29.40	6.42	28.67	34.28	12.70
-75.744433	45.110345	58.64	58.64	31.26	20.86	29.32	29.80	6.41	29.10	34.42	12.71
-75.744473	45.110375	58.65	58.65	31.38	20.86	29.32	29.80	6.42	29.77	34.55	14.00
-75.744513	45.110405	58.64	58.64	31.38	20.82	29.46	29.82	6.42	30.49	34.69	13.27
-75.744553	45.110437	58.63	58.63	31.38	20.82	29.46	29.82	6.43	31.24	34.80	12.69
-75.744590	45.110467	58.60	58.60	31.60	21.44	29.46	30.16	6.45	31.98	34.88	12.27
-75.744628	45.110497	58.56	58.56	31.56	22.04	29.34	30.20	6.47	32.64	34.93	12.16
-75.744668	45.110528	58.53	58.53	31.60	22.18	29.24	30.52	6.51	33.22	34.95	12.44
-75.744703	45.110560	58.53	58.53	31.56	22.18	29.24	30.24	6.54	33.69	34.98	12.59
-75.744740	45.110593	58.56	58.56	31.84	22.76	29.24	30.60	6.58	33.88	34.81	13.20
-75.744780	45.110622	58.56	58.56	31.84	22.92	29.30	30.74	6.59	34.21	34.93	13.40
-75.744817	45.110652	58.56	58.56	31.84	22.92	29.24	30.74	6.59	34.50	35.08	13.03
-75.744857	45.110683	58.57	58.57	31.50	22.64	29.24	30.34	6.59	34.77	35.27	12.85
-75.744897	45.110715	58.58	58.58	31.50	22.64	28.98	30.34	6.61	34.98	35.50	12.72
-75.744937	45.110745	58.57	58.57	32.02	22.98	28.98	30.86	6.64	35.26	35.87	12.13
-75.744977	45.110777	58.58	58.58	32.02	23.00	29.26	30.86	6.73	35.40	36.27	11.19
-75.745013	45.110803	58.57	58.57	31.96	22.98	29.26	30.78	6.73	35.70	36.81	11.19
-75.745052	45.110833	58.60	58.60	31.42	22.90	29.04	30.56	6.79	35.78	37.23	11.15
-75.745095	45.110863	58.61	58.61	31.42	22.90	28.94	30.66	6.81	35.69	37.55	11.01
-75.745138	45.110893	58.63	58.63	31.54	22.98	28.86	30.66	6.82	35.14	37.55	10.91
-75.745177	45.110923	58.66	58.66	31.54	22.98	28.86	30.66	6.83	34.24	37.21	10.82
-75.745215	45.110952	58.71	58.71	31.08	22.38	27.98	30.08	6.84	32.82	36.37	10.71
-75.745255	45.110985	58.77	58.77	30.06	21.64	26.90	29.46	6.85	30.96	35.04	10.59
-75.745293	45.111015	58.84	58.84	29.98	21.28	26.44	28.96	6.86	28.72	33.19	10.45
-75.745332	45.111047	59.01	59.01	29.12	20.36	25.40	27.86	6.89	24.67	28.93	10.18
-75.745367	45.111075	59.11	59.11	27.54	18.10	24.54	25.94	6.90	22.10	26.23	10.01
-75.745405	45.111103	59.21	59.21	25.10	17.14	22.82	24.60	6.90	19.71	23.70	9.84
-75.745440	45.111133	59.30	59.30	24.46	15.42	22.56	22.82	6.90	17.68	21.54	9.67
-75.745477	45.111163	59.39	59.39	23.56	15.32	20.86	22.32	6.89	15.96	19.78	9.49
-75.745517	45.111193	59.48	59.48	22.80	14.60	20.08	21.14	6.89	14.70	18.42	9.31
-75.745553	45.111222	59.56	59.56	20.94	13.26	18.70	19.48	6.90	13.80	17.42	9.12
-75.745588	45.111248	59.65	59.65	19.92	12.60	17.84	18.28	6.92	13.26	16.71	8.91
-75.745622	45.111278	59.74	59.74	18.98	12.28	16.36	17.82	6.94	12.98	16.21	8.75
-75.745657	45.111307	59.83	59.83	17.52	11.92	15.36	16.62	6.95	12.88	15.86	8.63
-75.745690	45.111337	59.90	59.90	17.04	11.44	14.36	16.26	6.96	12.84	15.56	8.57
-75.745723	45.111368	60.09	60.09	16.42	10.88	13.12	14.94	6.99	12.33	14.28	8.31
-75.745757	45.111398	60.14	60.14	15.78	10.22	13.12	14.60	6.99	12.46	14.07	8.24
-75.745795	45.111430	60.18	60.18	15.54	10.16	13.22	14.34	6.98	12.50	13.85	8.18
-75.745833	45.111462	60.22	60.22	15.30	9.70	13.22	14.20	6.97	12.49	13.65	8.08
-75.745872	45.111495	60.26	60.26	14.84	9.24	12.90	13.46	6.96	12.46	13.46	7.96
-75.745910	45.111523	60.31	60.31	14.08	9.24	11.38	12.78	6.96	12.38	13.25	7.80
-75.745945	45.111555	60.50	60.50	13.72	9.30	10.44	12.28	7.00	12.13	12.74	7.35
-75.745978	45.111587	60.60	60.60	12.78	9.30	8.52	11.44	7.02	12.03	12.59	7.19
-75.746020	45.111617	60.68	60.68	11.22	8.54	7.48	9.80	7.05	11.90	12.42	7.07
-75.746055	45.111650	60.75	60.75	11.04	8.40	7.28	9.80	7.07	11.74	12.24	6.91
-75.746092	45.111680	60.83	60.83	11.00	8.30	7.28	9.80	7.09	11.51	12.02	6.70
-75.746130	45.111710	60.89	60.89	11.00	8.28	7.28	9.80	7.11	11.27	11.75	6.61
-75.746165	45.111738	60.96	60.96	10.30	7.46	7.16	9.08	7.13	11.03	11.46	6.71
-75.746205	45.111770	61.07	61.07	10.30	7.46	7.16	9.08	7.16	10.53	10.66	6.82
-75.746243	45.111800	61.11	61.11	10.36	7.46	7.16	9.24	7.18	10.30	10.23	6.91
-75.746282	45.111832	61.16	61.16	10.36	7.46	7.02	9.24	7.20	10.11	9.77	6.97
-75.746317	45.111863	61.22	61.22	9.20	6.64	6.90	7.90	7.22	9.86	9.23	6.99
-75.746355	45.111892	61.31	61.31	8.18	6.40	5.62	7.64	7.25	9.58	8.60	6.99
-75.746397	45.111922	61.41	61.41	7.90	5.66	5.28	6.96	7.28	9.24	7.90	6.93
-75.746440	45.111947	61.51	61.51	6.84	4.98	4.36	5.40	7.31	8.87	7.21	6.74
-75.746478	45.111975	61.63	61.63	6.70	4.90	4.18	4.98	7.33	8.50	6.56	6.48
-75.746517	45.112003	61.75	61.75	6.46	4.70	3.86	4.78	7.36	8.07	5.95	6.16
-75.746557	45.112033	61.89	61.89	5.60	4.26	3.64	4.62	7.39	7.62	5.38	5.84
-75.746595	45.112060	62.06	62.06	5.58	4.04	3.36	4.60	7.41	7.17	4.87	5.56
-75.746627	45.112088	62.23	62.23	5.54	3.60	3.28	4.42	7.43	6.74	4.43	5.30
-75.746663	45.112118	62.65	62.65	5.54	3.94	3.36	4.16	7.47	5.99	3.36	5.04
-75.746702	45.112147	62.76	62.76	5.54	3.94	3.24	4.16	7.49	5.75	3.23	5.07
-75.746745	45.112177	62.81	62.81	6.22	4.82	3.48	4.86	7.51	5.59	3.33	5.30
-75.746787	45.112208	62.83	62.83	6.22	4.96	3.58	4.94	7.53	5.50	3.52	5.53
-75.746823	45.112238	62.87	62.87	5.86	4.96	3.58	4.94	7.55	5.43	3.74	5.62
-75.746863	45.112270	62.94	62.94	5.62	4.30	3.58	4.80	7.55	5.42	3.86	5.76
-75.746907	45.112302	63.03	63.03	5.62	4.26	3.58	4.80	7.55	5.42	3.86	5.96
-75.746943	45.112333	63.38	63.38	5.62	4.26	3.78	4.80	7.55	5.31	3.40	5.89
-75.746983	45.112363	63.53	63.53	5.94	4.58	3.78	4.92	7.55	5.33	3.12	5.74
-75.747020	45.112393	63.67	63.67	5.94	4.58	3.52	4.86	7.55	5.32	2.82	5.60
-75.747057	45.112425	63.81	63.81	5.82	4.38	3.46	4.86	7.56	5.30	2.64	5.48
-75.747093	45.112455	63.94	63.94	5.66	4.06	3.34	4.50	7.57	5.28	2.61	5.43
-75.747133	45.112488	64.07	64.07	5.52	3.90	3.14	4.14	7.59	5.24	2.61	5.51
-75.747170	45.112518	64.45	64.45	5.50	3.74	3.00	4.04	7.61	5.05	2.41	5.69
-75.747207	45.112548	64.61	64.61	4.74	3.74	3.00	3.88	7.61	5.05	2.51	5.76
-75.747243	45.112577	64.83	64.83	4.46	3.56	3.00	3.78	7.61	5.03	2.45	5.61
-75.747277	45.112603	65.08	65.08	4.74	3.28	2.88	3.76	7.61	5.01	2.22	5.81
-75.747312	45.112632	65.28	65.28	4.22	3.08	2.74	3.60	7.61	4.99	1.84	6.27
-75.747343	45.112660	65.51	65.51	4.12	2.56	2.66	3.30	7.62	4.90	1.25	6.72
-75.747377	45.112690	65.60	65.60	4.12	2.56	2.66	3.30	7.62	4.86	0.88	6.85
-75.747410	45.112723	65.70	65.70	4.74	2.62	2.74	3.30	7.62	4.80	0.51	6.78
-75.747448	45.112757	65.79	65.79	4.74	2.62	2.74	3.30	7.63	4.73	0.06	6.96
-75.747488	45.112788	65.96	65.96	4.48	2.62	2.56	3.16	7.62	4.66	-0.56	7.68
-75.747527	45.112820	66.02	66.02	4.34	2.76	2.52	3.16	7.61	4.61	-0.72	7.93
-75.747563	45.112850	66.08	66.08	4.34	2.76	2.50	3.24	7.60	4.60	-0.71	8.16
-75.747602	45.112882	66.13	66.13	4.34	2.70	2.46	3.24	7.58	4.58	-0.67	8.41
-75.747642	45.112910	66.16	66.16	3.98	2.70	2.46	3.22	7.56	4.57	-0.59	8.44
-75.747677	45.112938	66.20	66.20	4.56	2.80	2.46	3.22	7.54	4.55	-0.53	8.31
-75.747712	45.112967	66.24	66.24	4.64	3.32	2.44	3.70	7.52	4.51	-0.49	8.24
-75.747750	45.112997	66.28	66.28	4.64	3.32	2.76	3.82	7.50	4.46	-0.65	8.26
-75.747788	45.113028	66.31	66.31	4.52	3.16	2.44	3.82	7.48	4.40	-1.02	8.21
-75.747823	45.113058	66.36	66.36	4.48	3.12	2.58	3.70	7.48	4.34	-1.09	8.19
-75.747862	45.113087	66.40	66.40	4.48	2.94	2.42	3.48	7.47	4.29	-1.15	8.13
-75.747902	45.113118	66.43	66.43	4.48	3.12	2.42	3.46	7.47	4.26	-1.11	7.99
-75.747942	45.113150	66.44	66.44	4.44	2.90	2.42	3.42	7.46	4.24	-0.72	7.84
-75.747985	45.113183	66.43	66.43	4.44	3.08	2.54	3.28	7.44	4.22	-0.19	7.80
-75.748028	45.113217	66.32	66.32	3.94	2.52	2.54	3.20	7.39	4.25	0.54	7.90
-75.748070	45.113248	66.31	66.31	4.10	3.08	2.48	3.28	7.36	4.20	0.70	7.94
-75.748110	45.113280	66.32	66.32	3.78	2.54	2.48	3.28	7.34	4.13	0.66	7.90
-75.748145	45.113313	66.35	66.35	4.10	3.24	2.54	3.46	7.32	4.08	0.54	7.77
-75.748182	45.113345	66.42	66.42	3.78	2.78	2.54	3.28	7.32	4.05	0.39	7.64
-75.748225	45.113375	66.46	66.46	3.30	3.06	2.24	3.28	7.34	4.11	0.27	7.66
-75.748263	45.113405	66.52	66.52	3.30	2.78	2.14	3.28	7.37	4.13	0.50	7.72
-75.748305	45.113435	66.55	66.55	3.76	2.56	2.10	3.28	7.41	4.16	0.72	7.89
-75.748347	45.113470	66.53	66.53	3.78	2.56	2.10	3.16	7.46	4.24	0.89	7.66
-75.748388	45.113502	66.41	66.41	3.82	2.74	2.12	3.16	7.47	4.37	1.08	7.20
-75.748430	45.113535	66.27	66.27	3.86	3.30	2.14	3.28	7.49	4.54	1.33	6.93
-75.748473	45.113568	66.12	66.12	4.56	4.38	2.28	4.02	7.50	4.76	1.40	7.27
-75.748510	45.113603	66.02	66.02	4.74	4.38	2.46	4.02	7.50	4.90	1.19	7.54
-75.748552	45.113637	65.92	65.92	4.76	3.80	2.54	3.92	7.51	5.03	0.83	7.74
-75.748592	45.113672	65.75	65.75	4.74	3.76	2.60	3.84	7.52	5.26	0.59	7.91
-75.748630	45.113705	65.58	65.58	4.76	3.76	2.66	3.92	7.53	5.46	0.83	8.10
-75.748672	45.113740	65.41	65.41	5.12	4.52	2.68	4.64	7.53	5.68	1.47	8.35
-75.748713	45.113773	65.27	65.27	5.70	4.80	3.00	5.24	7.53	5.90	2.31	8.63
-75.748755	45.113805	65.13	65.13	5.90	5.20	3.04	5.28	7.53	6.33	3.61	9.02
-75.748795	45.113833	65.13	65.13	6.10	5.40	3.24	5.46	7.53	6.43	4.02	8.76
-75.748832	45.113865	65.19	65.19	6.10	5.40	3.36	5.88	7.52	6.37	4.08	8.39
-75.748865	45.113893	65.34	65.34	5.70	6.12	3.38	5.92	7.51	6.24	3.91	8.07
-75.748900	45.113920	65.55	65.55	5.66	5.98	3.38	5.92	7.49	6.06	3.65	7.75
-75.748935	45.113948	65.80	65.80	5.66	5.98	2.82	5.92	7.47	5.91	3.40	7.55
-75.748962	45.113970	65.90	65.90	5.00	4.26	2.82	4.12	7.47	5.91	2.95	7.62
-75.748988	45.113993	66.07	66.07	4.58	3.36	2.36	3.60	7.45	5.85	2.88	7.90
-75.749015	45.114013	66.10	66.10	4.58	3.36	2.36	3.60	7.43	5.81	3.27	8.45
-75.749038	45.114033	66.12	66.12	4.64	4.12	2.32	4.12	7.43	5.87	2.96	8.89
-75.749073	45.114052	66.07	66.07	4.88	4.22	2.32	4.18	7.41	5.97	3.18	7.53
-75.749100	45.114068	65.95	65.95	4.88	4.22	2.48	4.18	7.39	6.16	3.68	6.89
-75.749128	45.114087	65.73	65.73	4.88	4.16	2.60	4.18	7.38	6.81	4.32	6.19
-75.749157	45.114100	65.47	65.47	5.00	4.16	2.90	4.02	7.37	7.26	4.98	5.76
-75.749177	45.114113	65.47	65.47	5.00	4.52	2.90	4.34	7.37	7.26	4.98	5.76
-75.749188	45.114127	65.41	65.41	5.24	4.52	3.00	4.34	7.38	7.45	5.06	5.79
-75.749197	45.114138	65.31	65.31	4.76	4.10	3.32	4.34	7.36	7.72	5.39	5.69
-75.749195	45.114153	65.30	65.30	5.26	3.62	3.76	3.76	7.37	7.93	5.52	5.77
-75.749187	45.114170	65.41	65.41	5.26	3.62	3.98	3.76	7.38	7.65	5.22	5.85
-75.749170	45.114182	65.39	65.39	5.26	3.84	3.98	3.64	7.39	7.85	5.38	5.91
-75.749150	45.114187	65.49	65.49	5.52	3.94	3.32	3.64	7.40	7.62	4.77	6.05
-75.749128	45.114188	65.49	65.49	5.20	3.94	2.90	3.64	7.40	7.62	4.77	6.05
-75.749098	45.114180	65.58	65.58	4.44	3.66	2.86	3.56	7.41	6.60	3.54	6.24
-75.749072	45.114168	65.80	65.80	4.44	3.66	2.28	3.56	7.42	6.41	3.14	6.54
-75.749043	45.114152	65.88	65.88	4.20	3.88	2.28	3.70	7.42	6.29	3.07	6.81
-75.749012	45.114137	66.00	66.00	4.20	3.94	2.16	3.90	7.43	6.24	2.70	7.26
-75.748987	45.114120	66.09	66.09	4.16	3.94	2.24	3.98	7.44	6.09	2.17	8.23
-75.748958	45.114100	66.09	66.09	4.16	3.80	2.24	3.90	7.46	6.04	1.68	8.53
-75.748927	45.114080	66.10	66.10	4.02	2.96	2.46	3.50	7.46	5.98	1.46	8.77
-75.748895	45.114053	66.06	66.06	3.88	2.92	2.46	3.50	7.48	5.94	1.02	8.16
-75.748858	45.114025	65.97	65.97	3.42	2.78	2.34	3.50	7.50	6.05	1.22	7.84
-75.748827	45.113995	65.80	65.80	1.52	2.92	2.26	3.54	7.52	6.23	1.44	7.74
-75.748785	45.113960	65.41	65.41	1.52	6.70	2.26	5.18	7.53	6.60	2.86	8.15
-75.748745	45.113928	65.23	65.23	6.86	6.84	3.50	6.84	7.54	6.82	3.57	8.54
-75.748707	45.113890	65.13	65.13	6.90	6.84	3.50	6.84	7.55	6.84	3.83	8.87
-75.748668	45.113858	65.12	65.12	6.90	6.32	3.42	6.42	7.55	6.69	3.64	8.97
-75.748630	45.113828	65.24	65.24	6.06	5.58	3.06	5.42	7.55	6.24	2.85	8.52
-75.748598	45.113802	65.43	65.43	5.42	4.08	2.74	4.24	7.54	5.91	1.97	8.16
-75.748563	45.113775	65.66	65.66	4.68	3.28	2.52	3.70	7.54	5.59	1.07	7.84
-75.748530	45.113752	65.80	65.80	4.18	3.02	2.28	3.38	7.55	5.46	0.89	7.70
-75.748495	45.113723	66.06	66.06	4.18	3.02	2.18	3.70	7.54	5.11	0.70	7.63
-75.748465	45.113695	66.09	66.09	4.46	3.12	2.18	3.68	7.53	5.03	0.86	7.60
-75.748428	45.113670	66.20	66.20	4.46	3.20	1.98	3.68	7.52	4.87	1.14	7.58
-75.748393	45.113643	66.29	66.29	4.04	3.12	2.12	3.50	7.51	4.75	1.46	7.68
-75.748358	45.113618	66.35	66.35	3.82	3.18	2.12	3.34	7.51	4.73	1.55	7.99
-75.748320	45.113590	66.44	66.44	4.04	3.12	2.16	3.34	7.49	4.58	1.30	8.34
-75.748287	45.113563	66.47	66.47	4.40	3.18	2.28	3.48	7.46	4.49	1.18	8.71
-75.748247	45.113533	66.45	66.45	4.48	3.06	2.36	3.48	7.43	4.45	1.20	8.35
-75.748212	45.113508	66.41	66.41	4.48	3.02	2.36	3.34	7.38	4.43	1.02	8.22
-75.748170	45.113477	66.38	66.38	3.66	2.84	2.38	3.14	7.34	4.42	0.58	8.20
-75.748132	45.113448	66.33	66.33	3.66	2.84	2.40	3.14	7.30	4.43	0.14	8.19
-75.748090	45.113417	66.26	66.26	4.72	3.02	2.76	3.54	7.26	4.44	0.12	8.21
-75.748052	45.113385	66.17	66.17	4.72	3.02	2.76	3.56	7.22	4.48	0.31	8.28
-75.748013	45.113355	66.09	66.09	4.62	3.18	2.68	3.76	7.24	4.53	0.56	8.38
-75.747977	45.113325	66.05	66.05	4.62	3.60	2.68	3.76	7.29	4.60	0.89	8.46
-75.747940	45.113297	66.04	66.04	5.04	4.40	2.82	4.66	7.34	4.69	1.04	8.51
-75.747903	45.113267	66.10	66.10	5.64	4.46	3.12	4.66	7.40	4.67	0.80	8.40
-75.747872	45.113237	66.15	66.15	5.64	4.46	3.12	4.60	7.43	4.68	0.15	8.42
-75.747840	45.113208	66.23	66.23	5.40	3.50	2.86	3.90	7.45	4.63	-0.55	8.51
-75.747808	45.113182	66.29	66.29	4.58	3.06	2.66	3.82	7.47	4.59	-0.95	8.74
-75.747770	45.113150	66.30	66.30	4.44	3.06	2.58	3.78	7.47	4.59	-1.10	8.86
