Longitude	Latitude	Elevation	Elevation	ShallowEC	DeepEC
-97.988861	41.277172	517.5	517.5	0.3	3.5
-97.988914	41.277176	517.473	517.473	0.3	3.1
-97.988968	41.277176	517.443	517.443	0.3	3.4
-97.989021	41.277172	517.419	517.419	0.4	3.9
-97.989075	41.277176	517.392	517.392	0.4	4.2
-97.989136	41.277176	517.369	517.369	0.4	4.7
-97.989197	41.277176	517.341	517.341	0.4	4.4
-97.98925	41.27718	517.316	517.316	0.4	4.2
-97.989304	41.27718	517.289	517.289	0.4	4.1
-97.989372	41.27718	517.251	517.251	0.5	3.7
-97.989426	41.27718	517.229	517.229	0.5	4.1
-97.989487	41.27718	517.208	517.208	0.5	3.3
-97.989548	41.27718	517.182	517.182	0.4	3.6
-97.989616	41.27718	517.165	517.165	0.5	4.8
-97.989685	41.27718	517.129	517.129	0.5	4.9
-97.989746	41.27718	517.07	517.07	0.5	8.3
-97.989807	41.27718	517.016	517.016	0.8	6.5
-97.989861	41.277184	517.031	517.031	0.7	7.4
-97.989914	41.277187	517.086	517.086	0.6	7.7
-97.989975	41.277187	517.114	517.114	0.6	7.4
-97.990036	41.277187	517.123	517.123	0.6	8
-97.990089	41.277187	517.138	517.138	0.7	4.3
-97.990143	41.277187	517.169	517.169	0.6	6.2
-97.990204	41.277187	517.197	517.197	0.6	6.6
-97.990257	41.277187	517.22	517.22	0.5	3.9
-97.990311	41.277187	517.25	517.25	0.5	3.8
-97.990379	41.277187	517.271	517.271	0.5	4.5
-97.990433	41.277187	517.277	517.277	0.5	3.8
-97.990494	41.277187	517.286	517.286	0.5	4.4
-97.990555	41.277187	517.295	517.295	0.5	4.8
-97.990616	41.277187	517.302	517.302	0.6	5.2
-97.990677	41.277187	517.306	517.306	0.6	6.4
-97.990738	41.277187	517.315	517.315	0.6	6.3
-97.990799	41.277187	517.326	517.326	0.6	6.1
-97.990852	41.277187	517.339	517.339	0.6	5.2
-97.990906	41.277187	517.359	517.359	0.6	8.6
-97.990959	41.277187	517.371	517.371	0.6	4.4
-97.991013	41.277187	517.376	517.376	0.5	4.4
-97.991058	41.277187	517.378	517.378	0.4	4.1
-97.991112	41.277187	517.397	517.397	0.4	4.6
-97.991165	41.277187	517.425	517.425	0.5	5.1
-97.991219	41.277191	517.445	517.445	0.5	4.6
-97.991272	41.277199	517.453	517.453	0.5	6.4
-97.991318	41.277199	517.44	517.44	0.6	7.2
-97.991356	41.277199	517.431	517.431	0.6	7.2
-97.991394	41.277203	517.438	517.438	0.4	9.3
-97.991425	41.277203	517.456	517.456	0.4	6.9
-97.991463	41.277203	517.478	517.478	0.6	4.7
-97.991493	41.277206	517.53	517.53	0.5	5.3
-97.991516	41.277214	517.561	517.561	0.4	5.1
-97.991547	41.277225	517.531	517.531	0.4	3.1
-97.991562	41.277245	517.542	517.542	0.5	6
-97.99157	41.277264	517.599	517.599	0.5	6.2
-97.99157	41.277283	517.623	517.623	0.3	4.4
-97.991562	41.277302	517.582	517.582	0.4	3.5
-97.991547	41.277313	517.569	517.569	0.4	5.7
-97.991516	41.277325	517.588	517.588	0.3	4.1
-97.991486	41.277332	517.594	517.594	0.3	2.9
-97.991455	41.277332	517.614	517.614	0.2	3
-97.991409	41.277325	517.598	517.598	0.3	2.4
-97.991371	41.277313	517.548	517.548	0.4	5.3
-97.991341	41.277298	517.511	517.511	0.4	5
-97.99131	41.27729	517.503	517.503	0.5	5.4
-97.991272	41.277287	517.491	517.491	0.5	5.3
-97.991219	41.277287	517.461	517.461	0.7	5.6
-97.99118	41.277287	517.43	517.43	0.6	5.6
-97.991135	41.277287	517.402	517.402	0.6	6.5
-97.991089	41.277287	517.381	517.381	0.6	6.6
-97.991043	41.277287	517.381	517.381	0.6	8.2
-97.990997	41.277287	517.386	517.386	0.6	8.8
-97.990959	41.277287	517.372	517.372	0.6	11.8
-97.990906	41.277287	517.349	517.349	0.6	12.3
-97.99086	41.277287	517.319	517.319	0.7	11.2
-97.990814	41.277287	517.293	517.293	0.8	11.3
-97.990753	41.277287	517.275	517.275	0.8	9.9
-97.9907	41.277287	517.266	517.266	0.8	9.7
-97.990646	41.277287	517.26	517.26	0.7	6.1
-97.990593	41.277287	517.254	517.254	0.6	3.6
-97.99054	41.277287	517.265	517.265	0.6	3.2
-97.990486	41.277287	517.279	517.279	0.6	6.3
-97.990433	41.277287	517.274	517.274	0.6	7.1
-97.990387	41.277287	517.263	517.263	0.6	11.2
-97.990334	41.277287	517.259	517.259	0.6	12.2
-97.99028	41.277287	517.237	517.237	0.7	12.3
-97.990227	41.277287	517.214	517.214	0.7	9.1
-97.990173	41.277287	517.194	517.194	0.7	5.6
-97.990112	41.277287	517.167	517.167	0.6	5.5
-97.990067	41.277287	517.143	517.143	0.6	1.6
-97.990013	41.277287	517.121	517.121	0.6	3.6
-97.98996	41.277287	517.101	517.101	0.7	9.8
-97.989899	41.277283	517.053	517.053	0.8	13.2
-97.989853	41.277279	516.994	516.994	0.9	20.8
-97.989807	41.277279	516.995	516.995	0.9	15.5
-97.989754	41.277279	517.06	517.06	0.7	15
-97.9897	41.277279	517.113	517.113	0.6	10.8
-97.989647	41.277279	517.131	517.131	0.6	14.6
-97.989594	41.277279	517.156	517.156	0.5	11.7
-97.989548	41.277279	517.183	517.183	0.6	8.9
-97.989494	41.277279	517.199	517.199	0.5	6
-97.989441	41.277279	517.224	517.224	0.5	9.2
-97.98938	41.277279	517.266	517.266	0.5	9.9
-97.989334	41.277279	517.298	517.298	0.5	13
-97.989281	41.277279	517.326	517.326	0.4	7.1
-97.989227	41.277279	517.363	517.363	0.5	7.3
-97.989166	41.277279	517.411	517.411	0.5	7.3
-97.989113	41.277279	517.453	517.453	0.5	9.3
-97.989059	41.277279	517.488	517.488	0.5	5
-97.988998	41.277279	517.536	517.536	0.4	6.8
-97.988937	41.277279	517.582	517.582	0.5	7.9
-97.988869	41.277279	517.608	517.608	0.5	6.8
-97.9888	41.277279	517.636	517.636	0.5	8.2
-97.988739	41.277279	517.682	517.682	0.5	9.2
-97.98867	41.277279	517.718	517.718	0.6	4.9
-97.988602	41.277275	517.747	517.747	0.5	4.4
-97.988541	41.277275	517.774	517.774	0.6	5.3
-97.98848	41.277279	517.781	517.781	0.6	7.5
-97.988411	41.277275	517.782	517.782	0.5	9.1
-97.988342	41.277271	517.788	517.788	0.6	6
-97.988281	41.277271	517.773	517.773	0.6	6.2
-97.98822	41.277275	517.745	517.745	0.5	5.5
-97.988144	41.277279	517.725	517.725	0.5	4.9
-97.988068	41.277279	517.7	517.7	0.4	4.3
-97.988007	41.277279	517.673	517.673	0.5	4.3
-97.987938	41.277275	517.644	517.644	0.4	4.9
-97.987869	41.277271	517.617	517.617	0.4	5
-97.987808	41.277271	517.584	517.584	0.4	4.6
-97.987747	41.277271	517.537	517.537	0.3	4.6
-97.987679	41.277271	517.506	517.506	0.3	4.6
-97.98761	41.277271	517.485	517.485	0.4	4.7
-97.987549	41.277271	517.447	517.447	0.4	4.4
-97.987488	41.277271	517.408	517.408	0.4	4.9
-97.987419	41.277271	517.381	517.381	0.4	4.5
-97.98735	41.277271	517.37	517.37	0.4	4.6
-97.987289	41.277271	517.36	517.36	0.4	5
-97.987228	41.277271	517.344	517.344	0.5	6.3
-97.98716	41.277271	517.338	517.338	0.6	6.8
-97.987091	41.277271	517.339	517.339	0.6	6.6
-97.98703	41.277271	517.347	517.347	0.5	5.6
-97.986961	41.277271	517.344	517.344	0.7	6.9
-97.986893	41.277271	517.33	517.33	0.7	6.9
-97.986832	41.277271	517.322	517.322	0.6	6.2
-97.986771	41.277271	517.317	517.317	0.6	4.8
-97.98671	41.277267	517.312	517.312	0.6	4.9
-97.986649	41.277264	517.284	517.284	0.6	4.6
-97.986588	41.277264	517.242	517.242	0.5	4.8
-97.986526	41.277264	517.211	517.211	0.6	5.9
-97.986458	41.277264	517.19	517.19	0.6	7.4
-97.986404	41.277264	517.176	517.176	0.6	7.7
-97.986343	41.277264	517.18	517.18	0.7	7.4
-97.986282	41.277264	517.177	517.177	0.7	7.8
-97.986229	41.277264	517.17	517.17	0.6	7.3
-97.98616	41.277264	517.174	517.174	0.5	7.7
-97.986099	41.277264	517.172	517.172	0.5	6.3
-97.986038	41.277264	517.16	517.16	0.5	5
-97.985985	41.27726	517.156	517.156	0.5	5.4
-97.985916	41.277256	517.154	517.154	0.5	6.5
-97.985855	41.277256	517.15	517.15	0.5	8.1
-97.985794	41.277256	517.146	517.146	0.5	6.5
-97.985741	41.277256	517.142	517.142	0.6	6.2
-97.985687	41.277256	517.15	517.15	0.6	5.8
-97.985626	41.277256	517.177	517.177	0.6	7.7
-97.985573	41.277256	517.189	517.189	0.6	7.2
-97.985519	41.277256	517.176	517.176	0.5	10.9
-97.985481	41.277256	517.184	517.184	0.5	9
-97.985443	41.277256	517.2	517.2	0.5	7.8
-97.985397	41.277256	517.193	517.193	0.4	7.4
-97.985352	41.277256	517.18	517.18	0.3	4.8
-97.985306	41.277256	517.169	517.169	0.3	5.9
-97.98526	41.277256	517.167	517.167	0.3	5.7
-97.985214	41.277256	517.161	517.161	0.4	4.8
-97.985168	41.277252	517.141	517.141	0.4	4.2
-97.98513	41.277245	517.123	517.123	0.4	4.4
-97.985092	41.277245	517.118	517.118	0.4	5.5
-97.985062	41.277245	517.103	517.103	0.3	3.9
-97.985023	41.277245	517.086	517.086	0.3	4.7
-97.984993	41.277241	517.1	517.1	0.4	2.7
-97.98497	41.277237	517.153	517.153	0.4	3.2
-97.984947	41.277237	517.182	517.182	0.4	3.3
-97.984924	41.277241	517.167	517.167	0.4	3.2
-97.984901	41.277245	517.153	517.153	0.4	3.6
-97.984886	41.277252	517.141	517.141	0.4	3.4
-97.984879	41.27726	517.146	517.146	0.4	3.4
-97.984879	41.277267	517.149	517.149	0.4	3.6
-97.984871	41.277275	517.144	517.144	0.4	3.7
-97.984863	41.277287	517.162	517.162	0.3	2.8
-97.984871	41.277298	517.198	517.198	0.3	2.6
-97.984879	41.277313	517.228	517.228	0.2	2.4
-97.984886	41.277325	517.24	517.24	0.2	2.9
-97.984894	41.277332	517.225	517.225	0.2	2
-97.984901	41.277336	517.197	517.197	0.2	1.8
-97.984924	41.27734	517.196	517.196	0.2	1.7
-97.984947	41.277344	517.176	517.176	0.3	2.5
-97.98497	41.27734	517.147	517.147	0.3	4
-97.984993	41.277336	517.151	517.151	0.3	3
-97.985016	41.277332	517.145	517.145	0.4	4.1
-97.985046	41.277328	517.167	517.167	0.4	5.2
-97.985077	41.277325	517.194	517.194	0.4	4.5
-97.9851	41.277321	517.188	517.188	0.3	3.6
-97.985115	41.277321	517.167	517.167	0.4	3.3
-97.985138	41.277321	517.157	517.157	0.3	2.8
-97.985168	41.277325	517.174	517.174	0.4	3.2
-97.985207	41.277328	517.195	517.195	0.4	4.1
-97.985237	41.277328	517.194	517.194	0.3	3.2
-97.985275	41.277328	517.186	517.186	0.4	3.7
-97.985329	41.277328	517.199	517.199	0.4	4.2
-97.985367	41.277328	517.219	517.219	0.3	5
-97.985413	41.277328	517.231	517.231	0.4	4.3
-97.985458	41.277328	517.229	517.229	0.4	5.4
-97.985504	41.277328	517.218	517.218	0.5	4.5
-97.98555	41.277328	517.206	517.206	0.5	3.5
-97.985603	41.277328	517.193	517.193	0.5	3.7
-97.985657	41.277328	517.188	517.188	0.6	4.1
-97.985703	41.277328	517.182	517.182	0.8	5.3
-97.985748	41.277328	517.169	517.169	0.7	5.3
-97.985794	41.277328	517.165	517.165	0.8	5.7
-97.985832	41.277328	517.169	517.169	0.7	5.7
-97.985886	41.277328	517.167	517.167	0.7	5.4
-97.985931	41.277328	517.169	517.169	0.6	4.7
-97.985977	41.277328	517.173	517.173	0.6	4.9
-97.986023	41.277328	517.173	517.173	0.6	4.7
-97.986076	41.277328	517.18	517.18	0.5	4.3
-97.98613	41.277328	517.178	517.178	0.7	4.9
-97.986176	41.277328	517.169	517.169	0.8	5.6
-97.986221	41.277328	517.163	517.163	0.7	7
-97.986267	41.277328	517.151	517.151	0.8	7
-97.98632	41.277328	517.154	517.154	0.8	7.1
-97.986374	41.277328	517.169	517.169	0.7	7.5
-97.986435	41.277332	517.176	517.176	0.7	7
-97.986481	41.277336	517.184	517.184	0.7	6.7
-97.986526	41.277336	517.201	517.201	0.7	6.1
-97.98658	41.277336	517.226	517.226	0.6	5.7
-97.986633	41.277336	517.257	517.257	0.6	4.8
-97.986679	41.277336	517.284	517.284	0.7	4.4
-97.986725	41.277336	517.296	517.296	0.6	4.7
-97.986786	41.277336	517.296	517.296	0.5	4
-97.986839	41.277336	517.308	517.308	0.6	4.7
-97.986893	41.277336	517.318	517.318	0.7	5.7
-97.986938	41.277336	517.318	517.318	0.8	6
-97.986984	41.277336	517.319	517.319	0.7	6.2
-97.987038	41.277336	517.318	517.318	0.6	6.4
-97.987091	41.277336	517.324	517.324	0.6	7
-97.987152	41.277336	517.321	517.321	0.5	5.2
-97.987198	41.277336	517.312	517.312	0.5	5.1
-97.987244	41.277336	517.316	517.316	0.5	5.3
-97.987297	41.277336	517.312	517.312	0.6	4.3
-97.98735	41.277336	517.316	517.316	0.6	6.6
-97.987396	41.277336	517.33	517.33	0.6	4.8
-97.987442	41.27734	517.342	517.342	0.6	5.9
-97.987488	41.277344	517.365	517.365	0.5	5.8
-97.987549	41.277344	517.4	517.4	0.6	5.5
-97.98761	41.277344	517.432	517.432	0.5	5
-97.987656	41.277344	517.457	517.457	0.6	5.3
-97.987701	41.277344	517.484	517.484	0.6	5.2
-97.987747	41.277344	517.512	517.512	0.6	5
-97.987801	41.277344	517.545	517.545	0.6	5
-97.987854	41.277344	517.573	517.573	0.6	5
-97.9879	41.277344	517.599	517.599	0.5	4.6
-97.987946	41.277344	517.62	517.62	0.5	4.5
-97.987991	41.277344	517.641	517.641	0.5	3.4
-97.988045	41.277344	517.678	517.678	0.5	3.7
-97.988098	41.277344	517.708	517.708	0.5	4.4
-97.988144	41.277344	517.729	517.729	0.5	5.7
-97.98819	41.277344	517.774	517.774	0.5	4.9
-97.988235	41.277344	517.831	517.831	0.4	4.8
-97.988289	41.277344	517.862	517.862	0.4	5.3
-97.988342	41.277344	517.885	517.885	0.4	4.4
-97.988403	41.277344	517.906	517.906	0.5	5.6
-97.988449	41.277344	517.925	517.925	0.5	4.1
-97.988503	41.277344	517.958	517.958	0.5	5.2
-97.988548	41.277344	517.976	517.976	0.6	4.2
-97.988602	41.277344	517.969	517.969	0.6	3.7
-97.988663	41.277344	517.942	517.942	0.6	3.4
-97.988708	41.277344	517.888	517.888	0.6	3.5
-97.988762	41.277344	517.838	517.838	0.5	3.5
-97.988815	41.277344	517.794	517.794	0.4	3.9
-97.988884	41.277344	517.755	517.755	0.4	3.9
-97.988953	41.277344	517.709	517.709	0.4	4
-97.989006	41.277344	517.651	517.651	0.5	4.7
-97.989059	41.277344	517.596	517.596	0.5	4.2
-97.989128	41.277344	517.534	517.534	0.5	3.7
-97.989197	41.277344	517.496	517.496	0.5	3.2
-97.989258	41.277344	517.49	517.49	0.6	4
-97.989319	41.277348	517.452	517.452	0.7	8.3
-97.989372	41.277351	517.406	517.406	0.7	6
-97.989441	41.277351	517.361	517.361	0.6	5.6
-97.989517	41.277351	517.287	517.287	0.6	6.3
-97.989578	41.277351	517.232	517.232	0.6	6.4
-97.989647	41.277351	517.181	517.181	0.6	6.8
-97.989716	41.277351	517.109	517.109	0.7	8.9
-97.989777	41.277351	517.029	517.029	0.8	11.2
-97.989838	41.277351	516.99	516.99	0.9	12.5
-97.989891	41.277351	517.029	517.029	0.7	10.1
-97.98996	41.277351	517.1	517.1	0.6	7.2
-97.990013	41.277351	517.155	517.155	0.6	7.2
-97.990067	41.277351	517.174	517.174	0.7	9.2
-97.990128	41.277351	517.18	517.18	0.9	10
-97.990189	41.277355	517.202	517.202	0.9	10.2
-97.99025	41.277355	517.227	517.227	0.8	9.5
-97.990311	41.277355	517.247	517.247	0.8	9.2
-97.990364	41.277359	517.271	517.271	0.7	7.5
-97.990417	41.277359	517.281	517.281	0.7	6.4
-97.990479	41.277359	517.276	517.276	0.7	5.8
-97.99054	41.277359	517.266	517.266	0.7	6.5
-97.990593	41.277359	517.258	517.258	0.6	6.7
-97.990646	41.277359	517.281	517.281	0.6	6
-97.990707	41.277359	517.293	517.293	0.7	8.1
-97.990768	41.277359	517.294	517.294	0.7	8.3
-97.990814	41.277359	517.318	517.318	0.6	8.5
-97.99086	41.277359	517.333	517.333	0.7	8.3
-97.990921	41.277359	517.343	517.343	0.8	7.7
-97.990974	41.277359	517.351	517.351	0.8	6.9
-97.991028	41.277359	517.369	517.369	0.8	7.9
-97.991074	41.277359	517.396	517.396	0.8	7
-97.991112	41.277359	517.419	517.419	0.6	5.5
-97.99115	41.277359	517.433	517.433	0.6	7.2
-97.99118	41.277363	517.448	517.448	0.6	6.1
-97.991211	41.277374	517.463	517.463	0.5	4.6
-97.991234	41.277397	517.481	517.481	0.5	4.3
-97.991249	41.27742	517.495	517.495	0.5	4.5
-97.991257	41.277443	517.513	517.513	0.4	4.9
-97.991249	41.277466	517.523	517.523	0.3	4.2
-97.991234	41.277489	517.526	517.526	0.3	2.3
-97.991211	41.277504	517.547	517.547	0.3	2.1
-97.991165	41.277508	517.547	517.547	0.4	2.7
-97.991127	41.277504	517.516	517.516	0.4	4.2
-97.991096	41.277496	517.434	517.434	0.4	4.6
-97.991066	41.277481	517.375	517.375	0.5	7.9
-97.991028	41.277466	517.355	517.355	0.6	5.9
-97.99099	41.277458	517.349	517.349	0.5	7.2
-97.990952	41.277454	517.347	517.347	0.6	7.3
-97.990906	41.277451	517.338	517.338	0.7	7.3
-97.99086	41.277451	517.328	517.328	0.7	9.2
-97.990814	41.277454	517.323	517.323	0.7	9
-97.990753	41.277458	517.317	517.317	0.6	9
-97.9907	41.277458	517.298	517.298	0.6	7.4
-97.990646	41.277454	517.285	517.285	0.6	6.5
-97.990593	41.277454	517.286	517.286	0.6	6.7
-97.99054	41.277454	517.315	517.315	0.6	7.5
-97.990479	41.277451	517.326	517.326	0.6	8.2
-97.990417	41.277451	517.312	517.312	0.6	4.7
-97.990356	41.277451	517.3	517.3	0.6	4.6
-97.990295	41.277451	517.292	517.292	0.6	5.7
-97.990242	41.277451	517.292	517.292	0.7	6.6
-97.990189	41.277451	517.267	517.267	0.7	6.6
-97.99012	41.277451	517.252	517.252	0.7	6.8
-97.990067	41.277451	517.245	517.245	0.6	5.2
-97.990005	41.277451	517.199	517.199	0.7	5.5
-97.989944	41.277447	517.125	517.125	0.8	6.4
-97.989891	41.277443	517.048	517.048	1	7.1
-97.989822	41.277443	517.042	517.042	1.2	9.3
-97.989761	41.277443	517.126	517.126	0.5	5.5
-97.9897	41.277443	517.234	517.234	0.5	5.1
-97.989639	41.277443	517.307	517.307	0.7	4.9
-97.989578	41.277443	517.344	517.344	0.8	5.5
-97.989502	41.277443	517.413	517.413	0.7	4.6
-97.989441	41.277443	517.492	517.492	0.5	3.1
-97.989372	41.277443	517.546	517.546	0.5	3.3
-97.989304	41.277443	517.596	517.596	0.5	3.8
-97.989243	41.277443	517.611	517.611	0.6	3.7
-97.989182	41.277443	517.615	517.615	0.6	3.9
-97.989113	41.277443	517.659	517.659	0.5	4
-97.989044	41.277443	517.725	517.725	0.4	3.7
-97.988991	41.277443	517.78	517.78	0.4	4
-97.988937	41.277443	517.838	517.838	0.3	4.3
-97.988869	41.277443	517.903	517.903	0.3	4.1
-97.9888	41.277443	517.97	517.97	0.4	5.6
-97.988739	41.277435	518.022	518.022	0.3	3.7
-97.98867	41.277431	518.047	518.047	0.3	3.5
-97.988602	41.277431	518.063	518.063	0.4	4
-97.988541	41.277431	518.059	518.059	0.4	3.7
-97.98848	41.277431	518.031	518.031	0.4	3.2
-97.988403	41.277431	517.995	517.995	0.5	4
-97.988327	41.277431	517.945	517.945	0.5	3.7
-97.988266	41.277431	517.891	517.891	0.5	4.8
-97.988205	41.277431	517.82	517.82	0.5	4.1
-97.988136	41.277431	517.734	517.734	0.4	3.2
-97.988068	41.277431	517.67	517.67	0.4	3.2
-97.987991	41.277431	517.599	517.599	0.5	3.8
-97.987923	41.277431	517.536	517.536	0.5	5.8
-97.987854	41.277428	517.501	517.501	0.6	5.9
-97.987778	41.277424	517.482	517.482	0.5	3.8
-97.987717	41.277424	517.468	517.468	0.5	4.8
-97.98764	41.277424	517.427	517.427	0.6	4.1
-97.987564	41.277424	517.385	517.385	0.6	2.3
-97.987503	41.277424	517.353	517.353	0.5	2.7
-97.987427	41.277424	517.329	517.329	0.6	2.9
-97.98735	41.277424	517.318	517.318	0.5	3.9
-97.987289	41.277424	517.308	517.308	0.5	2.3
-97.987228	41.277424	517.302	517.302	0.5	6.7
-97.987152	41.277424	517.304	517.304	0.6	5.1
-97.987076	41.277424	517.295	517.295	0.7	4.8
-97.987015	41.277424	517.282	517.282	0.7	5.1
-97.986946	41.277424	517.279	517.279	0.5	3.7
-97.986877	41.277424	517.273	517.273	0.5	4.4
-97.986816	41.277424	517.265	517.265	0.5	6.1
-97.986755	41.277424	517.252	517.252	0.5	4.5
-97.986687	41.27742	517.235	517.235	0.4	5.3
-97.986618	41.277416	517.225	517.225	0.4	6
-97.986557	41.277416	517.218	517.218	0.6	6.9
-97.986496	41.277416	517.214	517.214	0.7	7.3
-97.986427	41.277416	517.211	517.211	0.7	6.2
-97.986359	41.277416	517.215	517.215	0.7	6.9
-97.986298	41.277416	517.221	517.221	0.7	5
-97.986229	41.277416	517.228	517.228	0.7	3.3
-97.98616	41.277416	517.243	517.243	0.5	5.2
-97.986099	41.277416	517.258	517.258	0.5	5.7
-97.986038	41.277416	517.258	517.258	0.6	5.5
-97.985977	41.277416	517.248	517.248	0.6	3.6
-97.985916	41.277416	517.242	517.242	0.6	4.3
-97.985863	41.277416	517.245	517.245	0.6	4.3
-97.985809	41.277416	517.256	517.256	0.5	3.4
-97.985748	41.277416	517.25	517.25	0.5	3.4
-97.985703	41.277416	517.237	517.237	0.4	3.4
-97.985641	41.277416	517.234	517.234	0.4	3.1
-97.985588	41.277416	517.234	517.234	0.4	3
-97.985535	41.277416	517.236	517.236	0.4	3.5
-97.985489	41.277416	517.25	517.25	0.4	3.3
-97.985451	41.277416	517.267	517.267	0.4	5
-97.985413	41.277416	517.268	517.268	0.4	5.5
-97.985367	41.27742	517.255	517.255	0.4	3.7
-97.985336	41.277428	517.229	517.229	0.4	3
-97.985313	41.277435	517.218	517.218	0.3	2
-97.985291	41.277451	517.249	517.249	0.3	4.3
-97.985283	41.277466	517.266	517.266	0.3	2.3
-97.985283	41.277481	517.266	517.266	0.3	2.3
-97.985283	41.277496	517.28	517.28	0.3	1.6
-97.985291	41.277515	517.287	517.287	0.2	2.8
-97.985321	41.277527	517.291	517.291	0.3	2.4
-97.985344	41.277534	517.284	517.284	0.3	2.6
-97.985367	41.277534	517.274	517.274	0.3	1.8
-97.985397	41.277527	517.282	517.282	0.2	2.4
-97.985435	41.277519	517.276	517.276	0.3	2.2
-97.985466	41.277508	517.259	517.259	0.3	2.6
-97.985504	41.277496	517.236	517.236	0.3	3.8
-97.98555	41.277489	517.221	517.221	0.3	4.1
-97.985588	41.277489	517.238	517.238	0.3	4
-97.985641	41.277489	517.26	517.26	0.3	4.9
-97.985687	41.277489	517.281	517.281	0.4	5.3
-97.985733	41.277485	517.286	517.286	0.4	5.1
-97.985779	41.277481	517.271	517.271	0.4	5.3
-97.985832	41.277481	517.268	517.268	0.5	4.2
-97.985886	41.277485	517.269	517.269	0.4	4.1
-97.985947	41.277489	517.262	517.262	0.4	6.5
-97.986008	41.277489	517.261	517.261	0.4	3.5
-97.986061	41.277485	517.251	517.251	0.4	4.1
-97.986115	41.277481	517.243	517.243	0.4	2.7
-97.986183	41.277481	517.23	517.23	0.5	4
-97.986252	41.277481	517.206	517.206	0.5	3.2
-97.986305	41.277481	517.213	517.213	0.5	2.9
-97.986359	41.277481	517.219	517.219	0.5	3.5
-97.98642	41.277481	517.222	517.222	0.4	2.8
-97.986473	41.277481	517.254	517.254	0.4	3.3
-97.986526	41.277481	517.266	517.266	0.4	3.1
-97.986588	41.277485	517.262	517.262	0.4	2.9
-97.986649	41.277489	517.275	517.275	0.4	3.8
-97.986702	41.277489	517.299	517.299	0.5	4.9
-97.986771	41.277485	517.308	517.308	0.5	4.5
-97.986824	41.277481	517.304	517.304	0.4	3.5
-97.986877	41.277481	517.307	517.307	0.5	4
-97.986946	41.277485	517.308	517.308	0.6	4.7
-97.987015	41.277489	517.314	517.314	0.6	7.2
-97.987076	41.277489	517.346	517.346	0.6	6.3
-97.987137	41.277489	517.371	517.371	0.6	8.2
-97.987198	41.277489	517.368	517.368	0.6	6
-97.987259	41.277489	517.361	517.361	0.5	4.9
-97.98732	41.277489	517.369	517.369	0.5	5.5
-97.987381	41.277489	517.366	517.366	0.5	5.1
-97.987442	41.277489	517.364	517.364	0.5	4.9
-97.987503	41.277489	517.406	517.406	0.4	5.6
-97.987556	41.277489	517.437	517.437	0.3	1.8
-97.98761	41.277489	517.448	517.448	0.4	1.7
-97.987679	41.277489	517.475	517.475	0.4	4.9
-97.987732	41.277489	517.492	517.492	0.4	4.6
-97.987793	41.277489	517.5	517.5	0.4	3.6
-97.987854	41.277496	517.521	517.521	0.4	2.1
-97.987907	41.2775	517.544	517.544	0.4	2.8
-97.987961	41.2775	517.577	517.577	0.4	2.9
-97.988014	41.2775	517.62	517.62	0.4	1.6
-97.98806	41.2775	517.683	517.683	0.4	1.7
-97.988113	41.2775	517.733	517.733	0.4	2.8
-97.988167	41.2775	517.793	517.793	0.4	2.4
-97.98822	41.2775	517.853	517.853	0.4	3.1
-97.988274	41.2775	517.889	517.889	0.4	2.6
-97.988327	41.2775	517.938	517.938	0.4	3.7
-97.98838	41.2775	517.978	517.978	0.4	3.7
-97.988434	41.2775	518	518	0.3	4.2
-97.988495	41.2775	518.001	518.001	0.4	2.7
-97.988548	41.2775	518.013	518.013	0.4	4
-97.988602	41.2775	518.022	518.022	0.3	3.7
-97.988663	41.2775	517.995	517.995	0.4	6.1
-97.988724	41.2775	517.972	517.972	0.4	3.6
-97.988777	41.2775	517.945	517.945	0.4	3.4
-97.988831	41.2775	517.9	517.9	0.5	2.9
-97.988899	41.2775	517.836	517.836	0.5	3
-97.988953	41.2775	517.777	517.777	0.5	6.8
-97.989014	41.2775	517.727	517.727	0.4	6.1
-97.989075	41.277504	517.676	517.676	0.4	3.6
-97.989143	41.277508	517.656	517.656	0.5	4.4
-97.989212	41.277508	517.655	517.655	0.5	4.6
-97.989265	41.277508	517.636	517.636	0.5	3.9
-97.989319	41.277512	517.604	517.604	0.5	4.6
-97.989388	41.277515	517.563	517.563	0.4	3.6
-97.989456	41.277512	517.5	517.5	0.6	3.9
-97.989517	41.277512	517.427	517.427	0.6	6
-97.989578	41.277515	517.369	517.369	0.7	6.3
-97.989639	41.277515	517.323	517.323	0.7	7
-97.989685	41.277515	517.261	517.261	0.8	11
-97.989738	41.277515	517.175	517.175	0.7	11.5
-97.989792	41.277515	517.078	517.078	0.8	13.9
-97.989838	41.277515	517.033	517.033	0.9	11
-97.989883	41.277515	517.082	517.082	0.8	11.4
-97.989944	41.277515	517.159	517.159	0.6	17.5
-97.989998	41.277515	517.225	517.225	0.6	22.2
-97.990051	41.277515	517.271	517.271	0.5	12.9
-97.990097	41.277519	517.299	517.299	0.7	9.7
-97.990158	41.277523	517.298	517.298	0.7	10
-97.990211	41.277523	517.28	517.28	0.6	9.1
-97.990265	41.277523	517.287	517.287	0.6	9
-97.990326	41.277523	517.294	517.294	0.5	9
-97.990379	41.277523	517.304	517.304	0.5	9.5
-97.990433	41.277523	517.307	517.307	0.6	10
